HOUR_ID,BUSINESS_ID,WEEKDAY_ID,OPEN_TIME,CLOSE_TIME
10018512,10004635,3,2000-01-01 11:00,2000-01-01 18:00
10018513,10004635,4,2000-01-01 11:00,2000-01-01 18:00
10018514,10004635,5,2000-01-01 11:00,2000-01-01 18:00
10018515,10004635,6,2000-01-01 11:00,2000-01-01 16:00
10018516,10004635,7,2000-01-01 11:00,2000-01-01 16:00
10018517,10004636,1,2000-01-01 07:00,2000-01-01 20:00
10018518,10004636,2,2000-01-01 07:00,2000-01-01 20:00
10018519,10004636,3,2000-01-01 07:00,2000-01-01 20:00
10018520,10004636,4,2000-01-01 07:00,2000-01-01 20:00
10018521,10004636,5,2000-01-01 07:00,2000-01-01 20:00
10018522,10004636,6,2000-01-01 08:00,2000-01-01 18:00
10018523,10004636,7,2000-01-01 10:00,2000-01-01 16:00
10018524,10004637,1,2000-01-01 08:00,2000-01-01 18:00
10018525,10004637,2,2000-01-01 08:00,2000-01-01 18:00
10018526,10004637,3,2000-01-01 08:00,2000-01-01 18:00
10018527,10004637,4,2000-01-01 08:00,2000-01-01 18:00
10018528,10004637,5,2000-01-01 08:00,2000-01-01 18:00
10018529,10004637,6,2000-01-01 08:00,2000-01-01 13:00
10018530,10004638,1,2000-01-01 06:30,2000-01-01 17:30
10018531,10004638,2,2000-01-01 06:30,2000-01-01 17:30
10018532,10004638,3,2000-01-01 06:30,2000-01-01 17:30
10018533,10004638,4,2000-01-01 06:30,2000-01-01 17:30
10018534,10004638,5,2000-01-01 06:30,2000-01-01 17:30
10018535,10004639,1,2000-01-01 10:00,2000-01-01 20:00
10018536,10004639,2,2000-01-01 10:00,2000-01-01 20:00
10018537,10004639,3,2000-01-01 10:00,2000-01-01 20:00
10018538,10004639,4,2000-01-01 10:00,2000-01-01 20:00
10018539,10004639,5,2000-01-01 10:00,2000-01-01 20:00
10018540,10004639,6,2000-01-01 10:00,2000-01-01 20:00
10018541,10004639,7,2000-01-01 11:00,2000-01-01 18:00
10018542,10004640,1,2000-01-01 09:00,2000-01-01 18:00
10018543,10004640,2,2000-01-01 09:00,2000-01-01 18:00
10018544,10004640,3,2000-01-01 09:00,2000-01-01 18:00
10018545,10004640,4,2000-01-01 09:00,2000-01-01 18:00
10018546,10004640,5,2000-01-01 09:00,2000-01-01 18:00
10018547,10004640,6,2000-01-01 10:00,2000-01-01 17:00
10018548,10004640,7,2000-01-01 12:00,2000-01-01 17:00
10018549,10004644,1,2000-01-01 08:00,2000-01-01 17:00
10018550,10004644,2,2000-01-01 07:00,2000-01-01 17:00
10018551,10004644,3,2000-01-01 11:00,2000-01-01 18:00
10018552,10004644,4,2000-01-01 12:00,2000-01-01 18:00
10018553,10004644,5,2000-01-01 08:00,2000-01-01 13:00
10018554,10004647,2,2000-01-01 16:00,2000-01-01 21:00
10018555,10004647,3,2000-01-01 16:00,2000-01-01 21:00
10018556,10004647,4,2000-01-01 16:00,2000-01-01 21:00
10018557,10004647,5,2000-01-01 16:00,2000-01-01 21:00
10018558,10004647,6,2000-01-01 16:00,2000-01-01 21:00
10018559,10004647,7,2000-01-01 16:00,2000-01-01 20:30
10018560,10004648,1,2000-01-01 09:30,2000-01-01 18:00
10018561,10004648,2,2000-01-01 09:30,2000-01-01 18:00
10018562,10004648,3,2000-01-01 09:30,2000-01-01 18:00
10018563,10004648,4,2000-01-01 09:30,2000-01-01 18:00
10018564,10004648,5,2000-01-01 09:30,2000-01-01 18:00
10018565,10004648,6,2000-01-01 09:30,2000-01-01 17:00
10018566,10004648,7,2000-01-01 09:30,2000-01-01 17:00
10018567,10004649,1,2000-01-01 08:00,2000-01-01 17:00
10018568,10004649,2,2000-01-01 08:00,2000-01-01 17:00
10018569,10004649,3,2000-01-01 08:00,2000-01-01 17:00
10018570,10004649,4,2000-01-01 08:00,2000-01-01 17:00
10018571,10004649,5,2000-01-01 08:00,2000-01-01 12:00
10018572,10004650,1,2000-01-01 13:00,2000-01-01 20:00
10018573,10004650,2,2000-01-01 13:00,2000-01-01 20:00
10018574,10004650,3,2000-01-01 13:00,2000-01-01 20:00
10018575,10004650,4,2000-01-01 13:00,2000-01-01 20:00
10018576,10004650,5,2000-01-01 13:00,2000-01-01 20:00
10018577,10004650,6,2000-01-01 09:00,2000-01-01 13:00
10018578,10004652,1,2000-01-01 09:00,2000-01-01 18:00
10018579,10004652,2,2000-01-01 09:00,2000-01-01 18:00
10018580,10004652,3,2000-01-01 09:00,2000-01-01 18:00
10018581,10004652,4,2000-01-01 09:00,2000-01-01 18:00
10018582,10004652,5,2000-01-01 09:00,2000-01-01 18:00
10018583,10004652,6,2000-01-01 10:00,2000-01-01 17:00
10018584,10004653,1,2000-01-01 08:00,2000-01-01 17:00
10018585,10004653,2,2000-01-01 08:00,2000-01-01 17:00
10018586,10004653,3,2000-01-01 08:00,2000-01-01 17:00
10018587,10004653,4,2000-01-01 08:00,2000-01-01 17:00
10018588,10004653,5,2000-01-01 08:00,2000-01-01 12:00
10018589,10004653,7,2000-01-01 08:00,2000-01-01 12:00
10018590,10004654,1,2000-01-01 08:00,2000-01-01 17:00
10018591,10004654,2,2000-01-01 08:00,2000-01-01 17:00
10018592,10004654,3,2000-01-01 08:00,2000-01-01 17:00
10018593,10004654,4,2000-01-01 08:00,2000-01-01 17:00
10018594,10004654,5,2000-01-01 08:00,2000-01-01 12:00
10018595,10004655,1,2000-01-01 10:00,2000-01-01 18:00
10018596,10004655,2,2000-01-01 09:00,2000-01-01 17:00
10018597,10004655,3,2000-01-01 09:00,2000-01-01 17:00
10018598,10004655,4,2000-01-01 09:00,2000-01-01 19:00
10018599,10004655,5,2000-01-01 09:00,2000-01-01 17:00
10018600,10004655,6,2000-01-01 09:00,2000-01-01 14:00
10018601,10004656,1,2000-01-01 07:00,2000-01-01 00:00
10018602,10004656,2,2000-01-01 07:00,2000-01-01 00:00
10018603,10004656,3,2000-01-01 07:00,2000-01-01 00:00
10018604,10004656,4,2000-01-01 07:00,2000-01-01 00:00
10018605,10004656,5,2000-01-01 07:00,2000-01-01 01:00
10018606,10004656,6,2000-01-01 07:00,2000-01-01 01:00
10018607,10004656,7,2000-01-01 07:00,2000-01-01 00:00
10018608,10004657,1,2000-01-01 08:00,2000-01-01 17:30
10018609,10004657,2,2000-01-01 08:00,2000-01-01 17:30
10018610,10004657,3,2000-01-01 08:00,2000-01-01 17:30
10018611,10004657,4,2000-01-01 08:00,2000-01-01 17:30
10018612,10004657,5,2000-01-01 08:00,2000-01-01 17:30
10018613,10004657,6,2000-01-01 08:00,2000-01-01 16:00
10018614,10004658,1,2000-01-01 09:00,2000-01-01 18:30
10018615,10004658,2,2000-01-01 09:00,2000-01-01 18:30
10018616,10004658,3,2000-01-01 09:00,2000-01-01 18:30
10018617,10004658,4,2000-01-01 09:00,2000-01-01 18:30
10018618,10004658,5,2000-01-01 09:00,2000-01-01 18:30
10018619,10004658,6,2000-01-01 09:00,2000-01-01 16:00
10018620,10004659,1,2000-01-01 17:00,2000-01-01 22:00
10018621,10004659,2,2000-01-01 17:00,2000-01-01 22:00
10018622,10004659,3,2000-01-01 17:00,2000-01-01 22:00
10018623,10004659,4,2000-01-01 17:00,2000-01-01 22:00
10018624,10004659,5,2000-01-01 17:00,2000-01-01 23:00
10018625,10004659,6,2000-01-01 17:00,2000-01-01 23:00
10018626,10004659,7,2000-01-01 17:00,2000-01-01 22:00
10018627,10004660,1,2000-01-01 07:30,2000-01-01 17:30
10018628,10004660,2,2000-01-01 07:30,2000-01-01 19:00
10018629,10004660,3,2000-01-01 07:30,2000-01-01 17:30
10018630,10004660,4,2000-01-01 07:30,2000-01-01 19:00
10018631,10004660,5,2000-01-01 07:30,2000-01-01 17:30
10018632,10004660,6,2000-01-01 08:00,2000-01-01 12:00
10018633,10004661,1,2000-01-01 08:30,2000-01-01 16:00
10018634,10004661,2,2000-01-01 08:30,2000-01-01 16:00
10018635,10004661,3,2000-01-01 08:30,2000-01-01 16:00
10018636,10004661,4,2000-01-01 08:30,2000-01-01 16:00
10018637,10004662,1,2000-01-01 08:00,2000-01-01 18:00
10018638,10004662,2,2000-01-01 08:00,2000-01-01 18:00
10018639,10004662,3,2000-01-01 08:00,2000-01-01 18:00
10018640,10004662,4,2000-01-01 08:00,2000-01-01 18:00
10018641,10004662,5,2000-01-01 08:00,2000-01-01 18:00
10018642,10004662,6,2000-01-01 08:00,2000-01-01 17:00
10018643,10004663,1,2000-01-01 11:00,2000-01-01 21:00
10018644,10004663,2,2000-01-01 11:00,2000-01-01 21:00
10018645,10004663,3,2000-01-01 11:00,2000-01-01 21:00
10018646,10004663,4,2000-01-01 11:00,2000-01-01 21:00
10018647,10004663,5,2000-01-01 11:00,2000-01-01 21:00
10018648,10004663,6,2000-01-01 11:00,2000-01-01 21:30
10018649,10004663,7,2000-01-01 11:00,2000-01-01 21:30
10018650,10004664,1,2000-01-01 09:00,2000-01-01 22:00
10018651,10004664,2,2000-01-01 09:00,2000-01-01 22:00
10018652,10004664,3,2000-01-01 09:00,2000-01-01 22:00
10018653,10004664,4,2000-01-01 09:00,2000-01-01 22:00
10018654,10004664,5,2000-01-01 09:00,2000-01-01 23:00
10018655,10004664,6,2000-01-01 08:00,2000-01-01 23:00
10018656,10004664,7,2000-01-01 09:00,2000-01-01 21:00
10018657,10004665,1,2000-01-01 08:00,2000-01-01 18:00
10018658,10004665,2,2000-01-01 08:00,2000-01-01 18:00
10018659,10004665,3,2000-01-01 08:00,2000-01-01 18:00
10018660,10004665,4,2000-01-01 08:00,2000-01-01 18:00
10018661,10004665,5,2000-01-01 08:00,2000-01-01 18:00
10018662,10004665,6,2000-01-01 08:00,2000-01-01 17:00
10018663,10004666,1,2000-01-01 05:00,2000-01-01 20:00
10018664,10004666,2,2000-01-01 05:00,2000-01-01 20:00
10018665,10004666,3,2000-01-01 05:00,2000-01-01 20:00
10018666,10004666,4,2000-01-01 05:00,2000-01-01 20:30
10018667,10004666,5,2000-01-01 05:00,2000-01-01 20:00
10018668,10004666,6,2000-01-01 05:00,2000-01-01 20:00
10018669,10004666,7,2000-01-01 05:00,2000-01-01 20:00
10018670,10004667,1,2000-01-01 00:00,2000-01-01 00:00
10018671,10004667,2,2000-01-01 00:00,2000-01-01 00:00
10018672,10004667,3,2000-01-01 00:00,2000-01-01 00:00
10018673,10004667,4,2000-01-01 00:00,2000-01-01 00:00
10018674,10004667,5,2000-01-01 00:00,2000-01-01 00:00
10018675,10004667,6,2000-01-01 00:00,2000-01-01 00:00
10018676,10004667,7,2000-01-01 00:00,2000-01-01 00:00
10018677,10004668,2,2000-01-01 09:00,2000-01-01 18:00
10018678,10004668,3,2000-01-01 09:00,2000-01-01 18:00
10018679,10004668,4,2000-01-01 09:00,2000-01-01 18:00
10018680,10004668,5,2000-01-01 08:00,2000-01-01 17:00
10018681,10004669,1,2000-01-01 08:00,2000-01-01 17:00
10018682,10004669,2,2000-01-01 08:00,2000-01-01 17:00
10018683,10004669,3,2000-01-01 08:00,2000-01-01 17:00
10018684,10004669,4,2000-01-01 08:00,2000-01-01 17:00
10018685,10004669,5,2000-01-01 08:00,2000-01-01 14:00
10018686,10004670,1,2000-01-01 16:00,2000-01-01 21:00
10018687,10004670,2,2000-01-01 16:00,2000-01-01 21:00
10018688,10004670,3,2000-01-01 16:00,2000-01-01 21:00
10018689,10004670,4,2000-01-01 16:00,2000-01-01 21:00
10018690,10004670,5,2000-01-01 16:00,2000-01-01 21:00
10018691,10004670,6,2000-01-01 16:00,2000-01-01 21:00
10018692,10004670,7,2000-01-01 16:00,2000-01-01 21:00
10018693,10004672,1,2000-01-01 09:00,2000-01-01 17:00
10018694,10004672,2,2000-01-01 08:00,2000-01-01 13:00
10018695,10004672,3,2000-01-01 09:00,2000-01-01 17:00
10018696,10004672,4,2000-01-01 08:00,2000-01-01 13:00
10018697,10004672,5,2000-01-01 09:00,2000-01-01 17:00
10018698,10004675,1,2000-01-01 06:00,2000-01-01 22:00
10018699,10004675,2,2000-01-01 06:00,2000-01-01 22:00
10018700,10004675,3,2000-01-01 06:00,2000-01-01 22:00
10018701,10004675,4,2000-01-01 06:00,2000-01-01 22:00
10018702,10004675,5,2000-01-01 06:00,2000-01-01 23:00
10018703,10004675,6,2000-01-01 06:00,2000-01-01 23:00
10018704,10004675,7,2000-01-01 06:00,2000-01-01 22:00
10018705,10004676,1,2000-01-01 09:00,2000-01-01 17:00
10018706,10004676,2,2000-01-01 11:00,2000-01-01 19:00
10018707,10004676,3,2000-01-01 11:00,2000-01-01 19:00
10018708,10004676,4,2000-01-01 11:00,2000-01-01 19:00
10018709,10004676,6,2000-01-01 09:00,2000-01-01 17:00
10018710,10004676,7,2000-01-01 13:00,2000-01-01 17:00
10018711,10004677,1,2000-01-01 08:30,2000-01-01 16:00
10018712,10004677,2,2000-01-01 08:30,2000-01-01 16:00
10018713,10004677,4,2000-01-01 11:00,2000-01-01 19:00
10018714,10004677,5,2000-01-01 08:30,2000-01-01 15:00
10018715,10004678,1,2000-01-01 05:00,2000-01-01 00:00
10018716,10004678,2,2000-01-01 05:00,2000-01-01 00:00
10018717,10004678,3,2000-01-01 05:00,2000-01-01 00:00
10018718,10004678,4,2000-01-01 05:00,2000-01-01 00:00
10018719,10004678,5,2000-01-01 05:00,2000-01-01 00:00
10018720,10004678,6,2000-01-01 05:00,2000-01-01 00:00
10018721,10004678,7,2000-01-01 05:00,2000-01-01 00:00
10018722,10004682,1,2000-01-01 10:30,2000-01-01 21:30
10018723,10004682,2,2000-01-01 10:30,2000-01-01 21:30
10018724,10004682,3,2000-01-01 10:30,2000-01-01 21:30
10018725,10004682,4,2000-01-01 10:30,2000-01-01 21:30
10018726,10004682,5,2000-01-01 10:30,2000-01-01 22:30
10018727,10004682,6,2000-01-01 10:30,2000-01-01 22:30
10018728,10004682,7,2000-01-01 10:30,2000-01-01 21:30
10018729,10004684,1,2000-01-01 06:30,2000-01-01 18:00
10018730,10004684,2,2000-01-01 06:30,2000-01-01 18:00
10018731,10004684,3,2000-01-01 06:30,2000-01-01 18:00
10018732,10004684,4,2000-01-01 06:30,2000-01-01 18:00
10018733,10004684,5,2000-01-01 06:30,2000-01-01 18:00
10018734,10004685,1,2000-01-01 09:30,2000-01-01 21:30
10018735,10004685,2,2000-01-01 09:30,2000-01-01 21:30
10018736,10004685,3,2000-01-01 09:30,2000-01-01 21:30
10018737,10004685,4,2000-01-01 09:30,2000-01-01 21:30
10018738,10004685,5,2000-01-01 09:30,2000-01-01 22:00
10018739,10004685,6,2000-01-01 09:30,2000-01-01 22:00
10018740,10004685,7,2000-01-01 11:00,2000-01-01 20:00
10018741,10004686,1,2000-01-01 11:00,2000-01-01 22:00
10018742,10004686,2,2000-01-01 11:00,2000-01-01 22:00
10018743,10004686,3,2000-01-01 11:00,2000-01-01 22:00
10018744,10004686,4,2000-01-01 11:00,2000-01-01 22:00
10018745,10004686,5,2000-01-01 11:00,2000-01-01 23:00
10018746,10004686,6,2000-01-01 11:00,2000-01-01 23:00
10018747,10004686,7,2000-01-01 11:00,2000-01-01 21:00
10018748,10004687,1,2000-01-01 10:00,2000-01-01 21:00
10018749,10004687,2,2000-01-01 10:00,2000-01-01 21:00
10018750,10004687,3,2000-01-01 10:00,2000-01-01 21:00
10018751,10004687,4,2000-01-01 10:00,2000-01-01 21:00
10018752,10004687,5,2000-01-01 10:00,2000-01-01 22:00
10018753,10004687,6,2000-01-01 10:00,2000-01-01 22:00
10018754,10004687,7,2000-01-01 11:00,2000-01-01 20:00
10018755,10004689,1,2000-01-01 10:00,2000-01-01 21:00
10018756,10004689,2,2000-01-01 10:00,2000-01-01 21:00
10018757,10004689,3,2000-01-01 10:00,2000-01-01 21:00
10018758,10004689,4,2000-01-01 10:00,2000-01-01 21:00
10018759,10004689,5,2000-01-01 10:00,2000-01-01 21:00
10018760,10004689,6,2000-01-01 10:00,2000-01-01 21:00
10018761,10004689,7,2000-01-01 11:00,2000-01-01 18:00
10018762,10004690,1,2000-01-01 07:00,2000-01-01 18:00
10018763,10004690,2,2000-01-01 07:00,2000-01-01 18:00
10018764,10004690,3,2000-01-01 07:00,2000-01-01 18:00
10018765,10004690,4,2000-01-01 07:00,2000-01-01 18:00
10018766,10004690,5,2000-01-01 07:00,2000-01-01 18:00
10018767,10004690,6,2000-01-01 09:00,2000-01-01 16:00
10018768,10004692,1,2000-01-01 10:30,2000-01-01 21:30
10018769,10004692,2,2000-01-01 10:30,2000-01-01 21:30
10018770,10004692,3,2000-01-01 10:30,2000-01-01 21:30
10018771,10004692,4,2000-01-01 10:30,2000-01-01 21:30
10018772,10004692,5,2000-01-01 10:30,2000-01-01 21:30
10018773,10004692,6,2000-01-01 10:30,2000-01-01 21:30
10018774,10004692,7,2000-01-01 10:30,2000-01-01 21:30
10018775,10004694,1,2000-01-01 07:00,2000-01-01 21:00
10018776,10004694,2,2000-01-01 07:00,2000-01-01 21:00
10018777,10004694,3,2000-01-01 07:00,2000-01-01 21:00
10018778,10004694,4,2000-01-01 07:00,2000-01-01 21:00
10018779,10004694,5,2000-01-01 07:00,2000-01-01 22:00
10018780,10004694,6,2000-01-01 07:00,2000-01-01 22:00
10018781,10004694,7,2000-01-01 09:00,2000-01-01 20:00
10018782,10004695,1,2000-01-01 10:00,2000-01-01 21:00
10018783,10004695,2,2000-01-01 10:00,2000-01-01 21:00
10018784,10004695,3,2000-01-01 10:00,2000-01-01 21:00
10018785,10004695,4,2000-01-01 10:00,2000-01-01 21:00
10018786,10004695,5,2000-01-01 10:00,2000-01-01 21:00
10018787,10004695,6,2000-01-01 10:00,2000-01-01 21:00
10018788,10004695,7,2000-01-01 11:00,2000-01-01 18:00
10018789,10004696,1,2000-01-01 10:00,2000-01-01 19:00
10018790,10004696,2,2000-01-01 10:00,2000-01-01 19:00
10018791,10004696,3,2000-01-01 10:00,2000-01-01 19:00
10018792,10004696,4,2000-01-01 10:00,2000-01-01 19:00
10018793,10004696,5,2000-01-01 10:00,2000-01-01 19:00
10018794,10004696,6,2000-01-01 10:00,2000-01-01 19:00
10018795,10004696,7,2000-01-01 11:00,2000-01-01 18:00
10018796,10004697,1,2000-01-01 09:00,2000-01-01 21:00
10018797,10004697,2,2000-01-01 09:00,2000-01-01 21:00
10018798,10004697,3,2000-01-01 09:00,2000-01-01 21:00
10018799,10004697,4,2000-01-01 09:00,2000-01-01 21:00
10018800,10004697,5,2000-01-01 09:00,2000-01-01 21:00
10018801,10004697,6,2000-01-01 09:00,2000-01-01 21:00
10018802,10004697,7,2000-01-01 09:00,2000-01-01 19:00
10018803,10004698,1,2000-01-01 08:00,2000-01-01 18:00
10018804,10004698,2,2000-01-01 08:00,2000-01-01 18:00
10018805,10004698,3,2000-01-01 08:00,2000-01-01 18:00
10018806,10004698,4,2000-01-01 08:00,2000-01-01 18:00
10018807,10004698,5,2000-01-01 08:00,2000-01-01 18:00
10018808,10004698,6,2000-01-01 09:00,2000-01-01 17:00
10018809,10004699,1,2000-01-01 11:00,2000-01-01 21:30
10018810,10004699,2,2000-01-01 11:00,2000-01-01 21:30
10018811,10004699,3,2000-01-01 11:00,2000-01-01 21:30
10018812,10004699,4,2000-01-01 11:00,2000-01-01 21:30
10018813,10004699,5,2000-01-01 11:00,2000-01-01 22:30
10018814,10004699,6,2000-01-01 11:00,2000-01-01 22:30
10018815,10004699,7,2000-01-01 11:00,2000-01-01 21:30
10018816,10004700,1,2000-01-01 09:30,2000-01-01 21:30
10018817,10004700,2,2000-01-01 09:30,2000-01-01 22:00
10018818,10004700,3,2000-01-01 09:30,2000-01-01 22:00
10018819,10004700,4,2000-01-01 09:30,2000-01-01 22:00
10018820,10004700,5,2000-01-01 09:30,2000-01-01 22:00
10018821,10004700,6,2000-01-01 09:00,2000-01-01 22:30
10018822,10004700,7,2000-01-01 09:00,2000-01-01 22:30
10018823,10004701,1,2000-01-01 10:00,2000-01-01 20:00
10018824,10004701,2,2000-01-01 10:00,2000-01-01 20:00
10018825,10004701,3,2000-01-01 10:00,2000-01-01 20:00
10018826,10004701,4,2000-01-01 10:00,2000-01-01 20:00
10018827,10004701,5,2000-01-01 10:00,2000-01-01 20:00
10018828,10004701,6,2000-01-01 10:00,2000-01-01 20:00
10018829,10004701,7,2000-01-01 11:00,2000-01-01 18:00
10018830,10004702,1,2000-01-01 10:00,2000-01-01 21:00
10018831,10004702,2,2000-01-01 10:00,2000-01-01 21:00
10018832,10004702,3,2000-01-01 10:00,2000-01-01 21:00
10018833,10004702,4,2000-01-01 10:00,2000-01-01 21:00
10018834,10004702,5,2000-01-01 10:00,2000-01-01 21:00
10018835,10004702,6,2000-01-01 10:00,2000-01-01 21:00
10018836,10004702,7,2000-01-01 10:00,2000-01-01 18:00
10018837,10004703,1,2000-01-01 11:00,2000-01-01 23:00
10018838,10004703,2,2000-01-01 11:00,2000-01-01 23:00
10018839,10004703,3,2000-01-01 11:00,2000-01-01 23:00
10018840,10004703,4,2000-01-01 11:00,2000-01-01 23:00
10018841,10004703,5,2000-01-01 11:00,2000-01-01 01:00
10018842,10004703,6,2000-01-01 11:00,2000-01-01 01:00
10018843,10004703,7,2000-01-01 11:00,2000-01-01 23:00
10018844,10004704,1,2000-01-01 10:00,2000-01-01 17:00
10018845,10004704,2,2000-01-01 10:00,2000-01-01 17:00
10018846,10004704,3,2000-01-01 09:00,2000-01-01 17:00
10018847,10004704,4,2000-01-01 07:00,2000-01-01 15:00
10018848,10004704,5,2000-01-01 07:00,2000-01-01 14:00
10018849,10004707,1,2000-01-01 09:00,2000-01-01 22:00
10018850,10004707,2,2000-01-01 09:00,2000-01-01 22:00
10018851,10004707,3,2000-01-01 09:00,2000-01-01 22:00
10018852,10004707,4,2000-01-01 09:00,2000-01-01 22:00
10018853,10004707,5,2000-01-01 09:00,2000-01-01 23:00
10018854,10004707,6,2000-01-01 08:00,2000-01-01 23:00
10018855,10004707,7,2000-01-01 09:00,2000-01-01 21:00
10018856,10004710,1,2000-01-01 10:00,2000-01-01 21:00
10018857,10004710,2,2000-01-01 10:00,2000-01-01 21:00
10018858,10004710,3,2000-01-01 10:00,2000-01-01 21:00
10018859,10004710,4,2000-01-01 10:00,2000-01-01 21:00
10018860,10004710,5,2000-01-01 10:00,2000-01-01 21:00
10018861,10004710,6,2000-01-01 10:00,2000-01-01 21:00
10018862,10004710,7,2000-01-01 11:00,2000-01-01 17:00
10018863,10004712,1,2000-01-01 10:00,2000-01-01 18:00
10018864,10004712,2,2000-01-01 07:00,2000-01-01 15:00
10018865,10004712,3,2000-01-01 10:00,2000-01-01 18:00
10018866,10004712,4,2000-01-01 07:00,2000-01-01 15:00
10018867,10004712,5,2000-01-01 09:00,2000-01-01 13:00
10018868,10004713,1,2000-01-01 09:00,2000-01-01 21:00
10018869,10004713,2,2000-01-01 09:00,2000-01-01 21:00
10018870,10004713,3,2000-01-01 09:00,2000-01-01 21:00
10018871,10004713,4,2000-01-01 09:00,2000-01-01 21:00
10018872,10004713,5,2000-01-01 09:00,2000-01-01 22:00
10018873,10004713,6,2000-01-01 09:00,2000-01-01 22:00
10018874,10004713,7,2000-01-01 09:00,2000-01-01 21:00
10018875,10004714,1,2000-01-01 11:00,2000-01-01 22:00
10018876,10004714,2,2000-01-01 11:00,2000-01-01 22:00
10018877,10004714,3,2000-01-01 11:00,2000-01-01 22:00
10018878,10004714,4,2000-01-01 11:00,2000-01-01 22:00
10018879,10004714,5,2000-01-01 11:00,2000-01-01 23:00
10018880,10004714,6,2000-01-01 11:00,2000-01-01 23:00
10018881,10004714,7,2000-01-01 11:00,2000-01-01 22:00
10018882,10004716,1,2000-01-01 09:00,2000-01-01 18:00
10018883,10004716,2,2000-01-01 09:00,2000-01-01 18:00
10018884,10004716,3,2000-01-01 09:00,2000-01-01 18:00
10018885,10004716,4,2000-01-01 09:00,2000-01-01 18:00
10018886,10004716,5,2000-01-01 09:00,2000-01-01 18:00
10018887,10004716,6,2000-01-01 08:00,2000-01-01 17:00
10018888,10004716,7,2000-01-01 11:00,2000-01-01 17:00
10018889,10004717,1,2000-01-01 12:00,2000-01-01 18:00
10018890,10004717,2,2000-01-01 10:00,2000-01-01 20:00
10018891,10004717,3,2000-01-01 10:00,2000-01-01 20:00
10018892,10004717,4,2000-01-01 10:00,2000-01-01 20:00
10018893,10004717,5,2000-01-01 10:00,2000-01-01 19:00
10018894,10004717,6,2000-01-01 09:00,2000-01-01 18:00
10018895,10004719,1,2000-01-01 09:00,2000-01-01 21:00
10018896,10004719,2,2000-01-01 09:00,2000-01-01 21:00
10018897,10004719,3,2000-01-01 09:00,2000-01-01 21:00
10018898,10004719,4,2000-01-01 09:00,2000-01-01 21:00
10018899,10004719,5,2000-01-01 09:00,2000-01-01 21:00
10018900,10004719,6,2000-01-01 09:00,2000-01-01 19:00
10018901,10004719,7,2000-01-01 10:00,2000-01-01 18:00
10018902,10004720,1,2000-01-01 10:30,2000-01-01 01:00
10018903,10004720,2,2000-01-01 10:30,2000-01-01 01:00
10018904,10004720,3,2000-01-01 10:30,2000-01-01 01:00
10018905,10004720,4,2000-01-01 10:30,2000-01-01 01:00
10018906,10004720,5,2000-01-01 10:30,2000-01-01 01:30
10018907,10004720,6,2000-01-01 10:30,2000-01-01 01:30
10018908,10004720,7,2000-01-01 10:30,2000-01-01 01:00
10018909,10004721,1,2000-01-01 10:00,2000-01-01 21:00
10018910,10004721,2,2000-01-01 10:00,2000-01-01 21:00
10018911,10004721,3,2000-01-01 10:00,2000-01-01 21:00
10018912,10004721,4,2000-01-01 10:00,2000-01-01 21:00
10018913,10004721,5,2000-01-01 10:00,2000-01-01 22:00
10018914,10004721,6,2000-01-01 10:00,2000-01-01 22:00
10018915,10004721,7,2000-01-01 11:00,2000-01-01 18:00
10018916,10004723,1,2000-01-01 00:00,2000-01-01 00:00
10018917,10004723,2,2000-01-01 00:00,2000-01-01 00:00
10018918,10004723,3,2000-01-01 00:00,2000-01-01 00:00
10018919,10004723,4,2000-01-01 00:00,2000-01-01 00:00
10018920,10004723,5,2000-01-01 00:00,2000-01-01 00:00
10018921,10004723,6,2000-01-01 00:00,2000-01-01 00:00
10018922,10004723,7,2000-01-01 00:00,2000-01-01 00:00
10018923,10004724,1,2000-01-01 06:00,2000-01-01 14:00
10018924,10004724,2,2000-01-01 06:00,2000-01-01 14:00
10018925,10004724,3,2000-01-01 06:00,2000-01-01 14:00
10018926,10004724,4,2000-01-01 06:00,2000-01-01 14:00
10018927,10004724,5,2000-01-01 06:00,2000-01-01 21:00
10018928,10004724,6,2000-01-01 06:00,2000-01-01 14:00
10018929,10004724,7,2000-01-01 06:00,2000-01-01 14:00
10018930,10004726,1,2000-01-01 07:30,2000-01-01 17:00
10018931,10004726,2,2000-01-01 07:30,2000-01-01 17:00
10018932,10004726,3,2000-01-01 07:30,2000-01-01 17:00
10018933,10004726,4,2000-01-01 07:30,2000-01-01 17:00
10018934,10004726,5,2000-01-01 07:30,2000-01-01 17:00
10018935,10004728,1,2000-01-01 07:30,2000-01-01 20:00
10018936,10004728,2,2000-01-01 07:30,2000-01-01 20:00
10018937,10004728,3,2000-01-01 07:30,2000-01-01 20:00
10018938,10004728,4,2000-01-01 07:30,2000-01-01 20:00
10018939,10004728,5,2000-01-01 07:30,2000-01-01 20:00
10018940,10004728,6,2000-01-01 07:00,2000-01-01 19:00
10018941,10004728,7,2000-01-01 09:00,2000-01-01 17:00
10018942,10004730,1,2000-01-01 09:00,2000-01-01 16:00
10018943,10004730,2,2000-01-01 09:00,2000-01-01 16:00
10018944,10004730,3,2000-01-01 09:00,2000-01-01 16:00
10018945,10004730,4,2000-01-01 09:00,2000-01-01 16:00
10018946,10004730,7,2000-01-01 11:00,2000-01-01 12:15
10018947,10004733,1,2000-01-01 10:00,2000-01-01 02:00
